time(100ns)   time_stamp(ms)    frame eye_valid_L   eye_valid_R   openness_L    openness_R    pupil_diameter_L(mm)  pupil_diameter_R(mm)  pos_sensor_L.x    pos_sensor_L.y    pos_sensor_R.x    pos_sensor_R.y    gaze_origin_L.x(mm)   gaze_origin_L.y(mm)   gaze_origin_L.z(mm)   gaze_origin_R.x(mm)   gaze_origin_R.y(mm)   gaze_origin_R.z(mm)   gaze_direct_L.x   gaze_direct_L.y   gaze_direct_L.z   gaze_direct_R.x   gaze_direct_R.y   gaze_direct_R.z   gaze_sensitive    frown_L   frown_R   squeeze_L squeeze_R wide_L    wide_R    distance_valid_C  distance_C(mm)    track_imp_cnt
638227775342391636  1207026   29063    31  31  0.8339729   0.7607423   4.707245 4.868835 0.4965705   0.6333142   0.5016548   0.5877534   33.68344  0.9808655  -31.13744  -31.27248  2.242676  -31.68982  -0.08850098  -0.2984467  0.9503021  -0.04780579  -0.2740173  0.9605255  1   0  0  0    0    0   0   False 0   0
638227775342754303  1207051   29066    31  31  0.8254573   0.7457853   4.779633 4.931549 0.4940858   0.6098657   0.4944003   0.5632101   33.66373  1.313934  -30.88966  -31.12155  2.692444  -31.59724  -0.06369019  -0.2336121  0.9702301  -0.03475952  -0.220108  0.9748535  1   0  0  0    0    0   0   False 0   0
638227775342946267  1207067   29068    31  31  0.8324744   0.7704321   4.819702 5.005112 0.4953522   0.5953858   0.4935762   0.5484665   33.6317  1.523926  -30.84651  -31.10208  2.979706  -31.73177  -0.06378174  -0.1846619  0.9807129  -0.0342865  -0.1776276  0.98349  1   0  0  0    0    0   0   False 0   0
638227775343180803  1207092   29071    31  31  0.847063   0.8942362   4.875656 4.998367 0.4979332   0.5772213   0.4931847   0.5297977   33.63165  1.785385  -30.9398  -31.09833  3.398605  -32.30391  -0.08201599  -0.1100616  0.9905243  -0.03337097  -0.1099701  0.9933624  1   0  0  0    0    0   0   False 0   0
638227775343320429  1207109   29073    31  31  0.9052476   0.9426394   4.823883 5.012558 0.4955403   0.5766376   0.4921968   0.5322345   33.67969  1.754547  -30.91811  -31.11131  3.312973  -32.18524  -0.07629395  -0.09986877  0.9920654  -0.02259827  -0.11409  0.9932098  1   0  0  0    0    0   0   False 0   0
638227775343509928  1207126   29075    31  31  0.9131075   0.9461615   4.74733 4.984558 0.4934944   0.5788403   0.4920534   0.531894   33.7236  1.706467  -30.82693  -31.10277  3.271362  -32.13559  -0.07234192  -0.1113434  0.9911346  -0.02386475  -0.1048431  0.9942017  1   0  0  0    0    0   0   False 0   0
638227775343649551  1207151   29078    31  31  0.9250011   0.9540259   4.778976 4.924789 0.4904469   0.5789822   0.4902605   0.5330372   33.79974  1.728149  -30.88298  -31.0661  3.269409  -32.18309  -0.06971741  -0.1140594  0.9910126  -0.02038574  -0.1095734  0.9937592  1   0  0  0    0    0   0   False 0   0
638227775343749280  1207167   29080    31  31  0.922458   0.9971706   4.770752 4.97963 0.4891647   0.5779667   0.4885318   0.5330001   33.83289  1.730759  -30.88051  -31.02913  3.207062  -31.94983  -0.06871033  -0.1074829  0.9918213  -0.01696777  -0.1094971  0.9938354  1   0  0  0    0    0   0   False 0   0
638227775343858985  1207176   29081    31  31  0.922458   0.9971706   4.631241 4.995789 0.4879989   0.5755673   0.4873483   0.5332076   33.84628  1.725876  -30.84215  -31.03149  3.228088  -32.02536  -0.06219482  -0.09230042  0.9937744  -0.007629395  -0.1111603  0.9937592  1   0  0  0    0    0   0   False 0   0
638227775344088380  1207184   29082    31  31  1   1   4.702911 4.971497 0.4866274   0.5760034   0.4877284   0.5333154   33.84401  1.697205  -30.75082  -31.03819  3.274734  -32.18288  -0.05186462  -0.09439087  0.9941711  -0.008850098  -0.1129303  0.9935608  1   0  0  0    0    0.1210493   0.1210493   False 0   0
638227775344244054  1207201   29084    31  31  0.9358882   0.9937515   4.751602 4.915115 0.4855832   0.5769748   0.4877404   0.531448   33.88007  1.712311  -30.81244  -31.04453  3.373154  -32.56023  -0.05395508  -0.1008759  0.9934235  -0.007781982  -0.09855652  0.9950867  1   0  0  0    0    0   0   False 0   0
638227775344458843  1207226   29087    31  31  1   1   4.757034 4.963593 0.4847362   0.5777201   0.4853574   0.5321914   33.90733  1.698181  -30.80055  -31.02017  3.354004  -32.53212  -0.05497742  -0.1036682  0.9930878  0.003555298  -0.1008453  0.9948883  1   0  0  0    0    0.08777599   0.08777599   False 0   0
638227775344578522  1207242   29089    31  31  1   1   4.760208 4.916458 0.4836348   0.5763026   0.4849295   0.5320669   33.92354  1.66658  -30.6503  -30.9984  3.323578  -32.38678  -0.05107117  -0.09590149  0.9940643  0.0009613037  -0.1025696  0.9947205  1   0  0  0    0    0.07309185   0.07309185   False 0   0
638227775344670060  1207259   29091    31  31  1   1   4.722168 4.887726 0.4826108   0.5765383   0.4837558   0.5319897   33.92838  1.663956  -30.60617  -30.98758  3.334549  -32.35843  -0.04434204  -0.100769  0.9939117  0.006637573  -0.1069183  0.9942322  1   0  0  0    0    0.07250942   0.07250942   False 0   0
638227775344781178  1207267   29092    31  31  1   1   4.74115 4.932083 0.481149   0.576134   0.4847246   0.5309233   33.96275  1.755402  -30.93571  -30.96434  3.297913  -32.23625  -0.04197693  -0.09747314  0.994339  -0.006195068  -0.09805298  0.9951477  1   0  0  0    0    0.07128301   0.07128301   False 0   0
638227775344898352  1207276   29093    31  31  1   1   4.778137 4.870667 0.4789863   0.5766852   0.481045   0.532279   34.0163  1.730988  -30.93896  -30.93643  3.354065  -32.50015  -0.04022217  -0.09480286  0.9946747  0.01307678  -0.1042938  0.9944458  1   0  0  0    0    0.0905252   0.0905252   False 0   0
638227775345121115  1207292   29095    31  31  1   1   4.720459 4.84639 0.4779871   0.5775632   0.4808054   0.5321262   34.04366  1.665939  -30.7972  -30.90971  3.392517  -32.6588  -0.03985596  -0.09526062  0.9946442  0.007705688  -0.1019287  0.994751  1   0  0  0    0    0.1052927   0.1052927   False 0   0
638227775345260741  1207309   29097    31  31  1   1   4.710693 4.891541 0.4755898   0.5778695   0.4788954   0.5331768   34.07899  1.591614  -30.66908  -30.83553  3.219208  -32.08871  -0.03118896  -0.08787537  0.995636  0.00328064  -0.1048126  0.9944763  1   0  0  0    0    0.1012747   0.1012747   False 0   0
638227775345380422  1207326   29099    31  31  1   1   4.730484 4.862625 0.4746089   0.5799956   0.476552   0.5332361   34.11847  1.573669  -30.72081  -30.79396  3.263184  -32.41173  -0.03465271  -0.09526062  0.9948425  0.009246826  -0.09436035  0.9954834  1   0  0  0    0    0.1013417   0.1013417   False 0   0
638227775345490167  1207334   29100    31  31  1   1   4.748123 4.889313 0.4733171   0.580024   0.4768004   0.5347473   34.12247  1.578049  -30.78786  -30.81136  3.091141  -31.92664  -0.02587891  -0.09165955  0.9954376  0.01261902  -0.09535217  0.9953613  1   0  0  0    0    0.1031281   0.1031281   False 0   0
638227775345669688  1207351   29102    31  31  1   1   4.757263 4.942123 0.4742613   0.5813994   0.4768881   0.5358562   34.08553  1.495361  -30.67726  -30.82887  3.026657  -31.85271  -0.02346802  -0.08816528  0.9958191  0.01683044  -0.09205627  0.9956055  1   0  0  0    0    0.09430353   0.09430353   False 0   0
638227775345806097  1207359   29103    31  31  1   1   4.804276 4.919159 0.4748659   0.5817226   0.4766046   0.5383561   34.06866  1.461655  -30.62976  -30.85468  3.065155  -32.14455  -0.02397156  -0.08479309  0.996109  0.02522278  -0.09976196  0.9946899  1   0  0  0    0    0.1058533   0.1058533   False 0   0
638227775345940836  1207384   29106    31  31  1   1   4.74913 4.874115 0.4743418   0.5823936   0.4768843   0.5380612   34.05978  1.496323  -30.772  -30.86191  3.072403  -32.23215  -0.01707458  -0.088974  0.9958801  0.0247345  -0.09359741  0.9953003  1   0  0  0    0    0.1252482   0.1252482   False 0   0
638227775346128584  1207392   29107    31  31  1   1   4.761963 4.835999 0.4727126   0.5819657   0.4735533   0.5369419   34.12999  1.500946  -30.77626  -30.80034  3.015945  -32.03094  -0.02362061  -0.08668518  0.9959412  0.0332489  -0.08561707  0.9957581  1   0  0  0    0    0.1323304   0.1323304   False 0   0
638227775346572476  1207434   29112    31  31  1   1   4.749557 4.845428 0.4666896   0.5804489   0.4685833   0.536051   34.28722  1.515549  -30.74109  -30.63533  2.975327  -31.90392  -0.01976013  -0.08255005  0.9963837  0.02734375  -0.07759094  0.9965973  1   0  0  0    0    0.1480931   0.1480931   False 0   0
638227775346702148  1207451   29114    31  31  1   1   4.647888 4.788971 0.4655333   0.5790731   0.4674868   0.5361274   34.31104  1.59404  -30.93327  -30.62796  2.969742  -31.84761  -0.01634216  -0.07958984  0.9966888  0.03330994  -0.08096313  0.9961548  1   0  0  0    0    0.1419389   0.1419389   False 0   0
638227775346831791  1207459   29115    31  31  1   1   4.555954 4.789627 0.4669459   0.5773575   0.4687067   0.5357638   34.27898  1.559143  -30.83792  -30.65637  3.019516  -31.95129  -0.01771545  -0.06507874  0.9977112  0.03152466  -0.0836792  0.9959869  1   0  0  0    0    0.138636   0.138636   False 0   0
638227775346941497  1207476   29117    31  31  1   1   4.65741 4.690674 0.4679834   0.5795479   0.4698721   0.5349042   34.2292  1.512573  -30.72827  -30.71487  3.115067  -32.19017  -0.01325989  -0.07646179  0.9969788  0.03720093  -0.08573914  0.9956207  1   0  0  0    0    0.1572145   0.1572145   False 0   0
638227775347139235  1207484   29118    31  31  1   1   4.643005 4.724045 0.4691303   0.5797713   0.4699644   0.5345678   34.19733  1.536209  -30.84709  -30.73711  3.093307  -32.09328  -0.01324463  -0.07559204  0.9970398  0.04251099  -0.08436584  0.9955139  1   0  0  0    0    0.1671851   0.1671851   False 0   0
638227775347268896  1207509   29121    31  31  1   1   4.646423 4.727493 0.4701224   0.5800676   0.471346   0.533531   34.16006  1.481125  -30.69164  -30.76312  3.072952  -31.98154  -0.01097107  -0.07469177  0.9971313  0.03926086  -0.07949829  0.996048  1   0  0  0    0    0.2054544   0.2054544   False 0   0
638227775347380124  1207509   29121    31  31  1   1   4.647552 4.75148 0.4693575   0.5801948   0.4710113   0.5329881   34.164  1.486206  -30.71132  -30.75897  3.067276  -31.97319  -0.006195068  -0.07559204  0.9971161  0.04075623  -0.07470703  0.9963684  1   0  0  0    0    0.2054544   0.2054544   False 0   0
638227775347490055  1207526   29123    31  31  1   1   4.683594 4.689301 0.4686852   0.5796528   0.4707115   0.5330129   34.17064  1.503326  -30.76282  -30.75357  3.07196  -32.02063  -0.002975464  -0.07191467  0.9973907  0.04119873  -0.07312012  0.99646  1   0  0  0    0    0.2132268   0.2132268   False 0   0
638227775347689462  1207542   29125    31  31  1   1   4.587509 4.716995 0.4677261   0.5801997   0.4696419   0.5341221   34.21547  1.511307  -30.80832  -30.72241  3.111313  -32.22574  -0.007125854  -0.07568359  0.9971008  0.04084778  -0.07658386  0.9962158  1   0  0  0    0    0.2032944   0.2032944   False 0   0
638227775347822729  1207551   29126    31  31  1   1   4.630585 4.615845 0.4662241   0.5802938   0.4693725   0.5346933   34.25963  1.484528  -30.88492  -30.69313  3.092514  -32.33321  -0.007797241  -0.06340027  0.9979553  0.03471375  -0.06913757  0.996994  1   0  0  0    0    0.1979639   0.1979639   False 0   0
638227775347950092  1207584   29130    31  31  1   1   4.597443 4.658646 0.465729   0.579517   0.4669653   0.5373904   34.27107  1.455154  -30.82126  -30.67078  2.969482  -32.08859  -0.006835938  -0.05480957  0.9984589  0.04714966  -0.07426453  0.996109  1   0  0  0    0    0.2011643   0.2011643   False 0   0
638227775348064759  1207592   29131    31  31  1   1   4.511429 4.710129 0.4658285   0.5809241   0.4663518   0.5389428   34.2858  1.454346  -30.8624  -30.65337  2.921677  -32.05078  -0.01112366  -0.06292725  0.9979553  0.04750061  -0.07575989  0.9959869  1   0  0  0    0    0.2017576   0.2017576   False 0   0
638227775348251095  1207601   29132    31  31  1   1   4.570831 4.683792 0.4642258   0.5818688   0.4654218   0.5400794   34.36938  1.773697  -31.99503  -30.64114  2.897675  -32.08891  -0.02127075  -0.06991577  0.9973145  0.05097961  -0.07543945  0.9958344  1   0  0  0    0    0.1875721   0.1875721   False 0   0
638227775348380749  1207617   29134    31  31  1   1   4.589188 4.640625 0.470623   0.5755298   0.469256   0.5318475   34.18764  1.515579  -30.79814  -30.67293  2.973206  -32.14104  -0.02124023  -0.04194641  0.9988861  0.03074646  -0.03182983  0.9990082  1   0  0  0    0    0.2047194   0.2047194   False 0   0
638227775348588917  1207634   29136    31  31  1   1   4.59491 4.656357 0.4691984   0.5769391   0.4688248   0.5355279   34.22943  1.468826  -30.91771  -30.65747  2.894348  -32.17865  -0.02171326  -0.03143311  0.9992676  0.03005981  -0.03575134  0.9989014  1   0  0  0    0    0.2217576   0.2217576   False 0   0
638227775348709696  1207642   29137    31  31  1   1   4.655289 4.616074 0.4664107   0.5799932   0.4666922   0.538669   34.25711  1.199722  -30.43559  -30.61151  2.903366  -32.56136  -0.009017944  -0.01873779  0.9997711  0.03308105  -0.03431702  0.9988556  1   0  0  0    0    0.2259628   0.2259628   False 0   0
638227775348839438  1207667   29140    31  31  1   1   4.604904 4.575745 0.463475   0.5856835   0.4640754   0.5416481   34.30363  1.224167  -30.8923  -30.57895  2.873383  -32.71051  0.0008392334  -0.03497314  0.9993744  0.0433197  -0.03804016  0.9983215  1   0  0  0    0    0.2234948   0.2234948   False 0   0
638227775348969100  1207676   29141    31  31  1   1   4.641479 4.611069 0.4627984   0.5894825   0.4639317   0.5417666   34.41586  1.52356  -32.14183  -30.57193  2.86618  -32.78784  -0.02432251  -0.04905701  0.9984894  0.04260254  -0.03144836  0.9985962  1   0  0  0    0    0.223061   0.223061   False 0   0
638227775349078799  1207684   29142    31  31  1   1   4.652191 4.674301 0.4624773   0.5913096   0.463208   0.5436835   34.39061  1.29097  -31.66647  -30.57175  2.83461  -32.78339  -0.01559448  -0.03651428  0.9992065  0.04812622  -0.03713989  0.9981384  1   0  0  0    0    0.231282   0.231282   False 0   0
638227775349260319  1207709   29145    31  31  1   1   4.602386 4.627136 0.4597737   0.6001027   0.4615013   0.5517817   34.39703  0.8016815  -30.98734  -30.54657  2.594177  -32.86873  0.002212524  -0.02479553  0.9996796  0.05386353  -0.02902222  0.9981232  1   0  0  0    0    0.2033531   0.2033531   False 0   0
638227775349399942  1207717   29146    31  31  1   1   4.656448 4.623383 0.4585235   0.6053429   0.4613402   0.5571011   34.39603  0.6716461  -30.89249  -30.52541  2.300079  -32.24275  0.01098633  -0.03663635  0.9992676  0.05096436  -0.03713989  0.9980011  1   0  0  0    0    0.135184   0.135184   False 0   0
638227775349529596  1207742   29149    31  31  1   1   4.614853 4.595428 0.4546863   0.617343   0.4573682   0.5719372   34.50722  0.2345734  -30.59821  -30.43666  2.104996  -33.02237  0.009002686  -0.03443909  0.9993591  0.05554199  -0.03919983  0.9976807  1   0  0  0    0    0.06331779   0.06331779   False 0   0
638227775349729062  1207742   29149    31  31  1   1   4.69928 4.565323 0.4517018   0.6210803   0.454501   0.5775529   34.55084  0.1073303  -30.58421  -30.38527  1.886734  -32.80392  0.01898193  -0.02929688  0.9993896  0.06349182  -0.04005432  0.9971771  1   0  0  0    0    0.06331779   0.06331779   False 0   0
638227775349938507  1207759   29151    31  31  0.9681751   0.9726128   4.741943 4.660995 0.4494273   0.6267963   0.4511191   0.5847004   34.60799  0.03039551  -30.79068  -30.30434  1.566116  -32.26176  0.01983643  -0.03573608  0.9991608  0.06912231  -0.04850769  0.9964142  1   0  0  0    0    0   0   False 0   0
638227775350088692  1207784   29154    31  31  0.9535238   0.932996   4.710693 4.691757 0.4425014   0.6474084   0.4444134   0.6074808   34.76453  -0.4305267  -31.0388  -30.17949  1.056564  -32.69102  0.02749634  -0.04933167  0.9983978  0.08476257  -0.05104065  0.9950867  1   0  0  0    0    0   0   False 0   0
638227775350198401  1207801   29156    31  31  0.896883   0.8540235   4.724945 4.649902 0.4376398   0.6608617   0.4402367   0.6250499   34.88126  -0.8037567  -31.23639  -30.02542  1.71463  -32.28381  0.0305481  -0.03497314  0.9989166  0.0758667  -0.3582611  0.9305267  1   0  0  0    0    0   0   False 0   0
638227775350308107  1207809   29157    31  31  0.896883   0.8540235   4.730133 4.630585 0.4338631   0.6700903   0.4384752   0.6322277   34.92036  -0.9991302  -31.29407  -29.97879  1.471268  -32.35832  0.04698181  -0.04698181  0.9977875  0.07637024  -0.3436127  0.9359894  1   0  0  0    0    0   0   False 0   0
638227775350497594  1207826   29159    31  31  0.8382923   0.7209289   4.688873 4.650543 0.4292771   0.6865501   0.4343605   0.6527656   35.21356  -0.5738983  -31.14517  -29.88628  0.9797516  -32.50569  -7.629395E-05  -0.2883148  0.9575195  0.08158875  -0.3525543  0.9322205  1   0  0  0    0    0   0   False 0   0
638227775350638518  1207851   29162    31  31  0.6765891   0.3618965   4.608154 4.659866 0.4237009   0.7217133   0.4298668   0.6969662   35.32111  -1.357803  -31.41887  -29.78432  0.01313782  -32.89154  0.006607056  -0.3139343  0.9494171  0.08511353  -0.3838959  0.9194336  1   0  0  0    0    0   0   False 0   0
638227775350830950  1207867   29164    31  24  0.3993617   0   4.243286 -1 0.4272151   0.7726983   0.4261128   0.7538611   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0.08596802  -0.2226563  0.9710846  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775350978323  1207876   29165    8  8  0.3993617   0   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775351081733  1207884   29166    24  8  0.2607766   0   -1 -1 0.5534247   0.8588022   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0.1957259    0   0   False 0   0
638227775351261251  1207901   29168    24  8  0   0   -1 -1 0.6380557   0.1311611   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775351410853  1207917   29170    24  24  0   0   -1 -1 0.6345237   0.1464892   0.3996751   0.100845   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775351600345  1207934   29172    24  24  0   0   -1 -1 0.6280193   0.2288843   0.3788638   0.1829933   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
